R_squared,P_values,Betas
0.0,[1.53341258e-107],[1529.44757439]
2.220446049250313e-16,[8.15362621e-96],[1394.76115866]
-2.220446049250313e-16,[1.05134389e-100],[1381.38061763]
2.220446049250313e-16,[1.40288474e-101],[1436.39489507]
0.0,[3.12198832e-97],[1462.21521714]
1.1102230246251565e-16,[2.01030919e-100],[1470.21955423]
-2.220446049250313e-16,[2.79192546e-106],[1511.84440822]
0.0,[1.16919427e-114],[1470.17668601]
-2.220446049250313e-16,[3.59375098e-106],[1387.64328901]
0.0,[4.01933503e-61],[1499.71506635]
-2.220446049250313e-16,[9.16230827e-69],[1495.83485802]
2.220446049250313e-16,[2.04151093e-81],[1419.79124301]
-2.220446049250313e-16,[2.10445368e-85],[1495.9813017]
0.0,[1.07040105e-89],[1539.07733274]
-2.220446049250313e-16,[5.6606458e-95],[1531.06299546]
1.1102230246251565e-16,[4.21534923e-99],[1512.00775027]
0.0,[8.2575629e-108],[1506.12056717]
2.220446049250313e-16,[1.19735267e-111],[1497.5601663]
1.1102230246251565e-16,[7.91028598e-109],[1467.78764792]
1.1102230246251565e-16,[3.05826463e-107],[1409.4983341]
0.0,[3.51292128e-101],[1345.32659792]
1.1102230246251565e-16,[1.40842956e-104],[1336.72758693]
2.220446049250313e-16,[2.66744096e-101],[1413.19939108]
-2.220446049250313e-16,[1.12254812e-107],[1457.2782868]
-2.220446049250313e-16,[2.21335803e-111],[1411.2333027]
0.0,[7.73353071e-52],[898.78431851]
-2.220446049250313e-16,[5.04569756e-62],[1074.29784678]
0.0,[2.08493142e-71],[1255.61662981]
0.0,[1.34040373e-82],[1434.56473317]
1.1102230246251565e-16,[2.2927932e-94],[1590.45683737]
2.220446049250313e-16,[2.87039921e-99],[1581.04931162]
0.0,[8.35190701e-97],[1468.66894053]
2.220446049250313e-16,[5.80850071e-94],[1409.25273102]
2.220446049250313e-16,[1.03017141e-93],[1401.23627786]
0.0,[9.06966105e-97],[1386.16995778]
-2.220446049250313e-16,[2.92693673e-100],[1349.11339614]
-2.220446049250313e-16,[3.9146306e-101],[1296.14154412]
1.1102230246251565e-16,[6.20959948e-103],[1269.06973087]
-2.220446049250313e-16,[4.23059709e-101],[1278.84548292]
-2.220446049250313e-16,[2.65380198e-105],[1277.88006233]
0.0,[2.73425641e-96],[1332.4530149]
2.220446049250313e-16,[9.89856084e-96],[1399.61731196]
0.0,[9.829685e-111],[1379.44712201]
0.0,[3.661927e-32],[350.28129129]
0.0,[1.825759e-46],[471.18778962]
0.0,[2.83542447e-57],[624.13384172]
1.1102230246251565e-16,[3.85572798e-81],[1171.36552639]
2.220446049250313e-16,[4.07309206e-87],[1352.51200358]
0.0,[1.14249691e-97],[1320.57399615]
-2.220446049250313e-16,[1.61944991e-103],[1243.42901252]
-2.220446049250313e-16,[3.35371486e-105],[1205.37458352]
0.0,[1.46293192e-109],[1203.90738932]
2.220446049250313e-16,[9.27702936e-106],[1222.80763394]
-4.440892098500626e-16,[1.38155539e-98],[1195.39486634]
0.0,[3.26146008e-107],[1127.47702206]
1.1102230246251565e-16,[2.51038428e-96],[1228.69878552]
-2.220446049250313e-16,[2.0171688e-101],[1301.88197955]
0.0,[2.65950064e-98],[1283.33431947]
1.1102230246251565e-16,[1.75721098e-79],[1229.45806765]
0.0,[1.15800882e-78],[1235.62814989]
2.220446049250313e-16,[5.23747419e-101],[1277.16801901]
0.0,[4.63044721e-114],[1269.78875373]
2.220446049250313e-16,[4.21305079e-109],[1239.8657801]
1.1102230246251565e-16,[6.3935925e-106],[1267.64233638]
2.220446049250313e-16,[3.47586191e-101],[1399.2342266]
0.0,[2.37560881e-34],[262.0563721]
1.1102230246251565e-16,[1.31720105e-42],[422.4632332]
0.0,[7.05649501e-50],[682.38343063]
-2.220446049250313e-16,[4.96099744e-64],[959.75563319]
0.0,[2.53309321e-86],[1168.70513318]
0.0,[1.50338206e-93],[1233.15213312]
-2.220446049250313e-16,[9.85959499e-107],[1221.98429362]
0.0,[1.93746391e-107],[1198.12059589]
2.220446049250313e-16,[1.70119736e-107],[1194.57532456]
2.220446049250313e-16,[5.44034913e-107],[1237.88846603]
1.1102230246251565e-16,[1.41333055e-109],[1254.82066674]
0.0,[3.85612669e-103],[1199.36559101]
0.0,[5.50715598e-103],[1165.76758291]
3.3306690738754696e-16,[5.2356793e-98],[1200.07298129]
1.1102230246251565e-16,[3.15941772e-97],[1227.41072352]
1.1102230246251565e-16,[2.77486894e-87],[1162.83780446]
0.0,[1.4656474e-89],[1181.13498822]
0.0,[1.14113959e-108],[1218.72801538]
-2.220446049250313e-16,[2.50634169e-108],[1216.14924891]
0.0,[7.65569452e-102],[1220.16142722]
-2.220446049250313e-16,[5.27113505e-101],[1273.39391132]
0.0,[3.87203276e-105],[1362.70992264]
1.1102230246251565e-16,[1.50173043e-104],[1437.46148323]
2.220446049250313e-16,[8.5291816e-25],[144.34156373]
-2.220446049250313e-16,[8.138897e-29],[186.91480839]
-2.220446049250313e-16,[2.15501604e-36],[326.44001411]
-2.220446049250313e-16,[2.14323656e-44],[533.1850556]
-2.220446049250313e-16,[4.14567236e-57],[798.98513495]
0.0,[1.77887492e-77],[1093.24227606]
1.1102230246251565e-16,[6.8676791e-90],[1245.14087153]
0.0,[3.46453219e-93],[1227.83533672]
0.0,[5.48828818e-96],[1194.27294204]
2.220446049250313e-16,[6.40090808e-99],[1176.97361606]
-2.220446049250313e-16,[1.07613506e-99],[1192.32354856]
-2.220446049250313e-16,[2.05713572e-102],[1183.43720799]
-2.220446049250313e-16,[1.25674001e-103],[1109.77585976]
0.0,[7.36531132e-103],[1042.44453939]
1.1102230246251565e-16,[1.90943641e-97],[1023.75651401]
3.3306690738754696e-16,[8.17099475e-96],[1097.99213484]
0.0,[2.17432477e-99],[1204.27639591]
0.0,[1.5313355e-104],[1187.41416542]
1.1102230246251565e-16,[4.24716671e-102],[1152.50297277]
0.0,[2.5596478e-93],[1175.90362908]
0.0,[1.67271446e-97],[1257.10111012]
0.0,[7.06281546e-111],[1396.01581888]
0.0,[5.0887894e-47],[432.67395857]
1.1102230246251565e-16,[5.61212826e-27],[185.62985117]
0.0,[7.8804034e-22],[137.71639134]
0.0,[2.88700222e-33],[210.18779934]
0.0,[4.32599868e-43],[317.81326025]
1.1102230246251565e-16,[1.21365221e-54],[530.27328731]
0.0,[1.83507828e-65],[854.3940681]
2.220446049250313e-16,[7.55876646e-77],[1099.43454398]
-2.220446049250313e-16,[1.74018309e-95],[1151.90443331]
1.1102230246251565e-16,[2.96946423e-102],[1095.65911506]
0.0,[1.53125071e-104],[1034.15472412]
1.1102230246251565e-16,[1.93782979e-106],[1022.68063055]
-2.220446049250313e-16,[5.60258679e-110],[1036.08762016]
3.3306690738754696e-16,[5.17501616e-110],[1039.06701421]
-2.220446049250313e-16,[1.4502636e-105],[1023.975118]
-2.220446049250313e-16,[3.42380618e-109],[1003.74929869]
2.220446049250313e-16,[3.35516178e-109],[1034.31112252]
0.0,[1.6978872e-106],[1128.84924077]
2.220446049250313e-16,[1.05809508e-104],[1138.45784505]
-2.220446049250313e-16,[1.26657652e-100],[1154.64961512]
0.0,[8.49195093e-101],[1188.24212527]
1.1102230246251565e-16,[7.33733691e-105],[1242.55275592]
1.1102230246251565e-16,[1.97790632e-113],[1350.30707385]
1.1102230246251565e-16,[1.12453644e-74],[1287.16490742]
-2.220446049250313e-16,[1.28404948e-79],[1168.57648543]
0.0,[4.53322662e-77],[994.36077402]
-2.220446049250313e-16,[1.75662919e-67],[861.15679812]
-2.220446049250313e-16,[1.08670753e-66],[725.36868107]
2.220446049250313e-16,[5.11903646e-66],[520.3784419]
0.0,[9.65493572e-63],[337.45193781]
2.220446049250313e-16,[3.16675767e-59],[395.94714355]
-2.220446049250313e-16,[9.25944537e-60],[625.44730871]
-2.220446049250313e-16,[1.00375244e-69],[850.61080035]
-2.220446049250313e-16,[4.93794861e-88],[1003.96177883]
0.0,[2.87636808e-97],[1036.1184836]
0.0,[3.0353099e-97],[1044.08946437]
0.0,[2.60458459e-105],[1085.7405216]
3.3306690738754696e-16,[5.57693761e-109],[1085.94403675]
0.0,[1.71524597e-109],[1044.50839652]
0.0,[1.43878023e-111],[1055.85999493]
2.220446049250313e-16,[2.07328329e-103],[1044.22402296]
-4.440892098500626e-16,[4.99687031e-109],[1021.92575731]
-4.440892098500626e-16,[6.18719319e-102],[1046.40562888]
-2.220446049250313e-16,[1.87458679e-101],[1089.46600701]
1.1102230246251565e-16,[1.87224492e-103],[1180.08440564]
0.0,[6.23391067e-109],[1199.17594401]
3.3306690738754696e-16,[1.28875778e-85],[1058.13983274]
-2.220446049250313e-16,[8.94174314e-90],[1100.86492082]
-2.220446049250313e-16,[2.9585313e-97],[1167.47324267]
-2.220446049250313e-16,[3.72910523e-96],[1176.63898782]
0.0,[3.98661598e-86],[1017.1719492]
0.0,[6.85593993e-75],[751.6977551]
0.0,[5.1063963e-65],[463.81106268]
-2.220446049250313e-16,[1.96315168e-66],[454.63793467]
-2.220446049250313e-16,[3.98712936e-73],[609.93114875]
3.3306690738754696e-16,[2.71582544e-82],[873.79422775]
0.0,[4.01802307e-98],[953.1636173]
0.0,[7.36114965e-98],[962.01637777]
2.220446049250313e-16,[1.46613272e-93],[972.58457199]
0.0,[7.22945937e-97],[1003.10496252]
-2.220446049250313e-16,[5.91084713e-93],[1029.03109442]
0.0,[5.55537308e-105],[1032.6130036]
1.1102230246251565e-16,[8.05973186e-106],[1032.12099322]
0.0,[5.50597042e-97],[1006.7774742]
0.0,[2.26652174e-96],[1044.32478961]
0.0,[2.00437664e-100],[1095.93296664]
2.220446049250313e-16,[2.12099488e-96],[1093.06887877]
-2.220446049250313e-16,[5.68271675e-98],[955.49442067]
0.0,[1.62253406e-99],[995.48410573]
0.0,[7.84193722e-100],[1051.45918064]
3.3306690738754696e-16,[4.05178546e-94],[1050.9773021]
2.220446049250313e-16,[9.38807114e-105],[1002.9922988]
0.0,[1.14923246e-92],[958.41827273]
0.0,[2.6035992e-83],[852.7746965]
0.0,[3.61711241e-74],[642.1173742]
0.0,[1.16193499e-65],[451.46549359]
1.1102230246251565e-16,[8.12928738e-74],[477.4344279]
2.220446049250313e-16,[9.03837507e-79],[634.53016214]
0.0,[2.33453757e-89],[800.0622762]
-2.220446049250313e-16,[3.75354186e-98],[955.47449329]
1.1102230246251565e-16,[6.28812451e-98],[975.64804855]
3.3306690738754696e-16,[1.44897138e-92],[950.32030891]
0.0,[1.00793047e-86],[969.53215117]
-2.220446049250313e-16,[3.6723497e-95],[956.92039939]
0.0,[3.48382066e-93],[921.86974021]
0.0,[2.25969369e-92],[911.06993791]
0.0,[1.61898887e-98],[1000.02675614]
-2.220446049250313e-16,[5.16530493e-100],[1021.69261499]
0.0,[7.21996613e-99],[1020.8912928]
0.0,[4.06136925e-103],[986.3571921]
0.0,[1.71708011e-103],[955.645807]
-2.220446049250313e-16,[1.56195917e-102],[974.31877824]
-2.220446049250313e-16,[2.56068954e-104],[1000.05484906]
0.0,[2.61828329e-102],[950.93071313]
1.1102230246251565e-16,[1.2144431e-85],[831.53762518]
0.0,[3.44943546e-75],[727.8109801]
2.220446049250313e-16,[2.85307139e-76],[606.42844885]
-2.220446049250313e-16,[2.07606086e-77],[544.69242949]
-2.220446049250313e-16,[3.63003676e-91],[666.85691684]
1.1102230246251565e-16,[7.24148921e-95],[836.29023773]
-2.220446049250313e-16,[2.29665476e-97],[990.13603061]
0.0,[3.9709049e-109],[954.80987669]
0.0,[5.03712216e-107],[971.59448841]
0.0,[4.2359627e-105],[979.26497875]
0.0,[3.25441468e-102],[974.93170525]
0.0,[5.79641035e-100],[954.03367226]
0.0,[4.32693175e-102],[928.75327914]
1.1102230246251565e-16,[2.18100798e-106],[931.1759464]
0.0,[2.62087297e-99],[955.09668208]
-2.220446049250313e-16,[7.88688125e-96],[902.53331442]
0.0,[2.17832499e-89],[784.82544903]
0.0,[2.40129605e-84],[766.4491625]
-2.220446049250313e-16,[3.74856453e-90],[727.90482704]
-2.220446049250313e-16,[8.95108928e-83],[679.09181722]
4.440892098500626e-16,[5.75960894e-82],[763.40286195]
1.1102230246251565e-16,[5.44895172e-106],[919.68354947]
-2.220446049250313e-16,[2.54102249e-105],[949.54451617]
-2.220446049250313e-16,[1.26058431e-107],[964.46894627]
-2.220446049250313e-16,[8.88950249e-106],[957.55011106]
0.0,[5.66647501e-110],[928.86198036]
-2.220446049250313e-16,[7.73010994e-106],[905.97448611]
-2.220446049250313e-16,[3.35214065e-105],[916.92281327]
0.0,[4.37057391e-99],[919.82768579]
-2.220446049250313e-16,[1.64440983e-101],[891.07622693]
2.220446049250313e-16,[6.19024215e-96],[889.42923393]
-2.220446049250313e-16,[1.3371631e-93],[864.67023423]
-2.220446049250313e-16,[1.15538169e-89],[745.92506439]
0.0,[1.54001092e-85],[673.26911837]
0.0,[2.02545884e-90],[718.70171281]
-2.220446049250313e-16,[9.53936027e-104],[927.11214552]
2.220446049250313e-16,[2.27377362e-101],[904.24195054]
0.0,[3.64472946e-100],[869.64641855]
2.220446049250313e-16,[4.24310381e-106],[857.27015118]
1.1102230246251565e-16,[4.27788331e-104],[859.20135378]
3.3306690738754696e-16,[1.30246961e-103],[852.87449855]
0.0,[2.00151531e-104],[849.70824597]
-2.220446049250313e-16,[2.95941414e-100],[894.02653952]
0.0,[6.00306632e-101],[938.81038172]
1.1102230246251565e-16,[2.74660614e-96],[875.45391367]
-2.220446049250313e-16,[1.06763263e-83],[756.58157768]
0.0,[1.12871124e-81],[711.2172301]
0.0,[3.11635058e-94],[736.19443886]
0.0,[3.2789445e-103],[860.39269421]
2.220446049250313e-16,[9.84434276e-99],[825.54846909]
0.0,[7.89122474e-100],[820.60275687]
0.0,[2.13274609e-98],[825.06145881]
-2.220446049250313e-16,[1.0677689e-108],[822.62320964]
2.220446049250313e-16,[2.64899948e-100],[849.19081146]
-4.440892098500626e-16,[3.52869332e-100],[901.29126814]
-2.220446049250313e-16,[2.78202489e-100],[911.92692536]
-2.220446049250313e-16,[1.16263562e-100],[860.07554238]
-4.440892098500626e-16,[1.03469397e-92],[801.1130395]
0.0,[5.18611608e-102],[857.3628169]
1.1102230246251565e-16,[2.47274695e-97],[869.91116991]
0.0,[5.88461163e-103],[852.35386149]
0.0,[7.14655869e-105],[840.04199338]
1.1102230246251565e-16,[4.96672121e-104],[846.41868442]
-2.220446049250313e-16,[1.13533269e-102],[857.35266353]
0.0,[2.23912005e-101],[860.6997561]
0.0,[6.51961575e-99],[852.25011609]
1.1102230246251565e-16,[3.42960431e-101],[842.87285659]
0.0,[3.24632118e-100],[834.47786578]
2.220446049250313e-16,[2.97333321e-97],[824.54149553]
-2.220446049250313e-16,[1.95467896e-102],[804.1055226]
-2.220446049250313e-16,[7.06731789e-104],[817.42136637]
2.220446049250313e-16,[1.30583984e-105],[834.32439228]
3.3306690738754696e-16,[6.28001645e-106],[846.96783567]
0.0,[1.18447899e-101],[841.99645517]
1.1102230246251565e-16,[5.56314137e-101],[830.11888332]
0.0,[3.8156222e-99],[814.88638006]
-2.220446049250313e-16,[3.67537484e-105],[775.64919864]
0.0,[2.00978375e-103],[778.06254667]
0.0,[1.38622728e-104],[783.1792794]
0.0,[9.82461231e-103],[806.64554611]
1.1102230246251565e-16,[1.65053644e-104],[839.70394359]
0.0,[3.05996598e-99],[844.31807574]
0.0,[2.7226935e-96],[812.76619586]
-2.220446049250313e-16,[1.56988095e-94],[779.30093324]
0.0,[2.22040297e-105],[777.2067919]
-2.220446049250313e-16,[3.80884337e-105],[780.23518761]
3.3306690738754696e-16,[5.21999237e-102],[802.01878327]
-2.220446049250313e-16,[1.9659934e-98],[808.7187488]
0.0,[8.62296992e-95],[793.39465212]
3.3306690738754696e-16,[1.35275027e-88],[774.41707835]
-2.220446049250313e-16,[1.09140904e-93],[778.13324693]
0.0,[1.67334134e-97],[1648.54264084]
-2.220446049250313e-16,[8.14163023e-82],[1451.74208697]
0.0,[7.5409182e-85],[1436.10074152]
0.0,[7.72047722e-99],[1599.72154565]
0.0,[6.11984318e-113],[1687.99187873]
0.0,[4.16957503e-109],[1645.12701775]
1.1102230246251565e-16,[2.09418902e-79],[1522.59968357]
0.0,[3.86396412e-89],[1582.77180272]
0.0,[2.92495611e-105],[1561.7178979]
0.0,[3.61702906e-95],[1390.97970282]
2.220446049250313e-16,[1.34126087e-85],[1241.42392865]
-2.220446049250313e-16,[2.47706252e-96],[1374.90815286]
0.0,[2.39500212e-97],[1485.51658959]
0.0,[1.47082103e-99],[1516.08442]
0.0,[5.85487954e-100],[1531.92848116]
1.1102230246251565e-16,[1.33238262e-106],[1535.47731646]
-2.220446049250313e-16,[2.33227334e-105],[1423.29359825]
0.0,[2.68891832e-57],[1208.49236223]
1.1102230246251565e-16,[9.91408442e-55],[1109.39039043]
0.0,[7.45264256e-58],[1143.82299685]
0.0,[1.09154742e-68],[1179.5884172]
3.3306690738754696e-16,[5.31480989e-76],[1186.95105459]
1.1102230246251565e-16,[5.98651907e-81],[1286.79783241]
-4.440892098500626e-16,[2.18176984e-86],[1422.26648428]
1.1102230246251565e-16,[6.39700539e-95],[1519.9855215]
1.1102230246251565e-16,[5.80607122e-103],[1559.70040834]
0.0,[5.86275406e-109],[1552.01556516]
-2.220446049250313e-16,[3.64366926e-109],[1521.69565956]
0.0,[2.6149629e-105],[1461.50894225]
1.1102230246251565e-16,[1.58868526e-96],[1362.2012006]
1.1102230246251565e-16,[6.11597255e-105],[1323.67593444]
3.3306690738754696e-16,[2.30921738e-104],[1396.6977204]
1.1102230246251565e-16,[3.02676959e-108],[1449.8971785]
0.0,[2.18702469e-111],[1355.48247214]
-2.220446049250313e-16,[2.23881632e-48],[569.16064872]
-2.220446049250313e-16,[5.96292368e-52],[683.44021786]
0.0,[2.90148316e-67],[860.25564994]
0.0,[1.29385049e-83],[1142.87020096]
-2.220446049250313e-16,[9.75553158e-94],[1371.64243691]
0.0,[4.38132949e-102],[1417.68261719]
-2.220446049250313e-16,[7.45393727e-101],[1400.41196816]
2.220446049250313e-16,[2.74975504e-96],[1392.57658835]
2.220446049250313e-16,[4.48116293e-96],[1380.57512351]
-4.440892098500626e-16,[3.01380328e-100],[1363.60029393]
3.3306690738754696e-16,[6.77368101e-103],[1316.63996438]
1.1102230246251565e-16,[3.00399336e-102],[1256.53651817]
0.0,[2.64066392e-107],[1271.92310049]
0.0,[2.05285927e-109],[1330.61067948]
1.1102230246251565e-16,[2.57375301e-106],[1365.89248717]
1.1102230246251565e-16,[4.34710524e-112],[1355.60051892]
-2.220446049250313e-16,[2.56383051e-103],[1280.66454121]
-2.220446049250313e-16,[2.56921557e-21],[255.0898148]
0.0,[2.50354847e-35],[352.98762033]
2.220446049250313e-16,[1.86821286e-47],[466.94733085]
1.1102230246251565e-16,[1.28431159e-58],[641.86936801]
0.0,[5.5216495e-77],[958.28392238]
0.0,[2.62023846e-85],[1255.26475136]
-2.220446049250313e-16,[9.7387457e-94],[1330.67106359]
0.0,[1.10654047e-102],[1278.52803548]
0.0,[1.33203095e-106],[1210.69569068]
4.440892098500626e-16,[5.9797808e-110],[1185.65889246]
4.440892098500626e-16,[2.68080078e-107],[1231.76030417]
-2.220446049250313e-16,[8.61547541e-109],[1239.85222312]
-2.220446049250313e-16,[1.01549132e-115],[1184.57510436]
0.0,[5.89896752e-109],[1259.95749799]
0.0,[2.67516372e-101],[1293.13033519]
0.0,[8.40756655e-87],[1279.87300379]
0.0,[1.09143448e-96],[1303.83255065]
0.0,[1.60703244e-109],[1294.93105421]
1.1102230246251565e-16,[1.05434764e-109],[1254.47176825]
0.0,[4.47633294e-111],[1241.86590456]
0.0,[6.32389727e-109],[1307.62342027]
3.3306690738754696e-16,[8.6069158e-109],[1433.30917299]
0.0,[3.21211284e-39],[334.60660747]
2.220446049250313e-16,[9.1946624e-38],[288.07416908]
0.0,[1.27096608e-39],[395.65956026]
0.0,[1.15775095e-56],[698.87334367]
0.0,[8.78913633e-82],[1052.50883454]
1.1102230246251565e-16,[3.19490971e-88],[1235.12494734]
0.0,[6.83279559e-103],[1232.35447065]
-2.220446049250313e-16,[4.62701576e-109],[1199.62360218]
-4.440892098500626e-16,[5.85483597e-107],[1211.39093855]
0.0,[2.91979655e-105],[1265.99212527]
1.1102230246251565e-16,[7.14888341e-114],[1294.87442555]
2.220446049250313e-16,[2.09074266e-105],[1223.80291868]
2.220446049250313e-16,[1.71192334e-106],[1169.05381625]
2.220446049250313e-16,[5.92036161e-107],[1206.95601878]
0.0,[5.99523742e-106],[1246.78003887]
-4.440892098500626e-16,[1.28012579e-98],[1256.2663646]
0.0,[2.9221698e-103],[1268.9122482]
-2.220446049250313e-16,[5.76353679e-103],[1262.77736529]
1.1102230246251565e-16,[1.45165716e-109],[1250.30924719]
-2.220446049250313e-16,[5.54659983e-104],[1250.55237534]
0.0,[8.01832012e-105],[1290.9295032]
0.0,[1.40204223e-110],[1359.07835717]
4.440892098500626e-16,[1.44380141e-110],[1394.24229042]
-2.220446049250313e-16,[4.31473299e-28],[167.93949411]
0.0,[1.28809823e-12],[76.17026774]
-2.220446049250313e-16,[0.00679309],[27.00369121]
0.0,[1.3626012e-18],[143.61089677]
0.0,[2.04761711e-44],[457.22549977]
-2.220446049250313e-16,[5.92951731e-68],[889.78445853]
0.0,[2.20817446e-79],[1183.78765749]
0.0,[1.10839863e-89],[1220.43992944]
0.0,[1.19348673e-97],[1185.9128418]
0.0,[9.44015158e-102],[1166.17107556]
0.0,[4.61594015e-103],[1171.0506879]
0.0,[7.20632515e-106],[1211.5859375]
-2.220446049250313e-16,[6.93961694e-109],[1207.44308172]
0.0,[7.74749394e-106],[1081.70123889]
0.0,[8.11769312e-102],[1064.19010177]
1.1102230246251565e-16,[2.58233782e-101],[1165.40986185]
2.220446049250313e-16,[8.77949992e-101],[1240.3413062]
-2.220446049250313e-16,[8.90138962e-106],[1225.61558862]
1.1102230246251565e-16,[4.97286075e-109],[1197.58817067]
-2.220446049250313e-16,[8.70347467e-107],[1192.15874406]
-2.220446049250313e-16,[4.52537204e-40],[381.34409527]
-2.220446049250313e-16,[7.12392208e-24],[184.72252089]
-2.220446049250313e-16,[5.36259511e-08],[60.52564508]
0.0,[1.35958793e-06],[37.89252903]
0.0,[8.02266734e-15],[62.71136054]
-2.220446049250313e-16,[4.0166238e-34],[208.00365313]
0.0,[3.5234853e-45],[495.09103453]
0.0,[4.97516079e-55],[811.95206466]
2.220446049250313e-16,[4.16187055e-73],[1024.40966797]
1.1102230246251565e-16,[1.01600104e-83],[1078.78001494]
0.0,[2.65698054e-94],[1055.48514093]
-2.220446049250313e-16,[3.98820806e-101],[1043.58839327]
0.0,[1.26643185e-103],[1089.33735687]
0.0,[1.41178084e-100],[1155.46812289]
4.440892098500626e-16,[9.01343775e-104],[1036.17591409]
0.0,[1.27753648e-104],[1004.6688771]
0.0,[2.82777703e-105],[1060.42064712]
